CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN
C009390,Male,48.0,GR,41.0,Month-to-month,1,1,0,32.28,1263.99,1,1,Credit card,1.0
C009391,Male,70.0,UK,33.0,Month-to-month,1,0,1,34.43,1096.71,0,2,Bank transfer,0.0
C009392,Male,60.0,GR,29.0,Month-to-month,1,1,0,36.06,998.57,0,1,Bank transfer,1.0
C009393,Male,55.0,ES,39.0,Month-to-month,1,0,0,21.27,817.99,0,2,Cash,0.0
C009394,Female,59.0,GR,57.0,Month-to-month,1,1,1,46.11,2586.32,0,0,Cash,0.0
C009395,Male,65.0,DE,64.0,Month-to-month,0,1,1,33.02,2094.57,0,2,Bank transfer,0.0
C009396,Male,84.0,UK,66.0,Month-to-month,1,0,1,47.17,3174.24,2,3,Credit card,0.0
C009397,Female,83.0,ES,9.0,Month-to-month,1,1,0,53.17,503.83,1,1,Cash,0.0
C009398,Female,33.0,GR,29.0,Month-to-month,1,1,0,28.91,857.02,0,1,Cash,1.0
C009399,Female,33.0,FR,28.0,Month-to-month,1,1,1,70.27,2001.51,1,3,Credit card,1.0
C009400,Male,48.0,ES,53.0,Month-to-month,1,1,0,46.39,2420.07,0,1,Bank transfer,1.0
C009401,Female,75.0,GR,46.0,One year,0,0,1,15.55,,0,4,Bank transfer,1.0
C009402,Female,45.0,IT,39.0,Month-to-month,1,1,0,44.42,1735.58,1,2,E-banking,0.0
C009403,Male,21.0,UK,58.0,Month-to-month,1,1,1,65.41,3773.69,1,1,Cash,1.0
C009404,Male,,DE,54.0,Month-to-month,1,1,1,46.15,2480.89,0,2,Credit card,0.0
C009405,Female,68.0,GR,6.0,Month-to-month,0,1,1,39.04,252.87,1,2,E-banking,0.0
C009406,Male,35.0,UK,45.0,Two year,1,1,0,14.69,689.26,1,2,Credit card,0.0
C009407,Female,64.0,GR,40.0,Month-to-month,1,1,0,,1778.11,1,3,E-banking,1.0
C009408,Female,49.0,DE,23.0,Month-to-month,1,1,1,42.82,1019.26,2,3,Credit card,0.0
C009409,Male,47.0,DE,42.0,One year,1,1,0,42.81,1718.15,1,1,E-banking,0.0
C009410,Female,53.0,ES,38.0,One year,1,1,0,,1738.35,1,1,Credit card,0.0
C009411,Male,26.0,GR,16.0,Two year,1,1,0,23.32,397.6,0,1,Bank transfer,0.0
C009412,Male,53.0,FR,47.0,Two year,1,1,0,34.97,1632.78,0,1,Bank transfer,0.0
C009413,Male,46.0,GR,21.0,Month-to-month,1,1,0,33.88,667.27,1,3,Bank transfer,1.0
C009414,Female,33.0,DE,21.0,Month-to-month,1,1,1,51.81,1082.71,1,2,Bank transfer,1.0
C009415,Male,38.0,ES,25.0,One year,0,1,0,29.04,702.13,0,0,Credit card,0.0
C009416,Male,81.0,UK,61.0,Two year,0,1,1,28.41,1769.37,1,2,E-banking,0.0
C009417,Female,83.0,GR,54.0,Two year,1,1,0,21.77,1195.83,0,1,Bank transfer,0.0
C009418,Female,76.0,GR,60.0,Month-to-month,1,1,0,45.81,2729.14,0,2,E-banking,0.0
C009419,Female,45.0,GR,42.0,Month-to-month,1,1,1,56.81,2343.9,0,1,Bank transfer,1.0
C009420,Female,72.0,UK,61.0,One year,1,1,1,47.79,2907.97,0,4,Bank transfer,0.0
C009421,Male,48.0,GR,32.0,Month-to-month,1,1,0,45.96,1500.68,1,4,Credit card,0.0
C009422,Male,50.0,ES,,Month-to-month,1,1,0,33.17,1774.49,0,0,Credit card,0.0
C009423,Male,77.0,UK,44.0,One year,1,1,1,56.99,2465.68,0,0,Bank transfer,0.0
C009424,Female,58.0,GR,11.0,Month-to-month,1,0,0,32.97,346.89,1,3,Credit card,0.0
C009425,Female,63.0,GR,47.0,Two year,1,1,0,34.45,1648.65,2,3,Bank transfer,1.0
C009426,Male,66.0,GR,60.0,Two year,1,1,0,23.14,1384.53,0,1,Credit card,1.0
C009427,Female,82.0,GR,36.0,Month-to-month,0,1,1,34.18,1229.01,0,2,Bank transfer,0.0
C009428,Female,59.0,DE,60.0,One year,0,1,0,25.83,1606.45,0,1,Credit card,0.0
C009429,Male,40.0,DE,33.0,One year,1,1,0,32.38,1036.59,0,0,Credit card,0.0
C009430,Male,44.0,ES,42.0,Month-to-month,0,1,1,27.47,1187.52,0,1,E-banking,0.0
C009431,Female,49.0,GR,,Month-to-month,1,1,1,48.01,611.36,1,1,Bank transfer,0.0
C009432,Female,20.0,IT,14.0,Month-to-month,0,0,0,22.63,305.8,1,1,Credit card,1.0
C009433,Female,77.0,GR,58.0,Two year,0,1,0,21.45,1249.49,1,1,E-banking,0.0
C009434,Male,34.0,GR,40.0,Month-to-month,1,1,0,35.91,1445.83,1,1,E-banking,0.0
C009435,Male,49.0,ES,65.0,Month-to-month,1,0,0,32.67,2141.89,0,0,E-banking,1.0
C009436,Male,24.0,FR,5.0,Month-to-month,1,1,0,50.47,247.6,1,2,Credit card,1.0
C009437,Male,75.0,GR,30.0,Month-to-month,1,1,1,51.6,1568.14,1,2,Cash,0.0
C009438,Male,57.0,ES,45.0,Month-to-month,1,1,1,54.47,2455.41,0,3,Cash,1.0
C009439,Female,65.0,FR,58.0,Month-to-month,1,1,1,62.32,3598.37,1,3,Credit card,0.0
C009440,Female,68.0,ES,39.0,Month-to-month,1,1,0,45.61,1741.39,0,1,Bank transfer,0.0
C009441,Female,74.0,GR,12.0,One year,1,1,0,32.21,405.47,0,1,Bank transfer,0.0
C009442,Male,54.0,FR,,One year,1,1,0,34.54,1183.46,0,3,Credit card,0.0
C009443,Male,72.0,ES,14.0,One year,1,1,1,62.97,,2,3,E-banking,0.0
C009444,Male,58.0,UK,38.0,Month-to-month,1,0,1,40.3,1488.86,1,1,Cash,1.0
C009445,Female,37.0,ES,16.0,One year,1,1,1,41.49,646.28,0,0,Credit card,0.0
C009446,Male,50.0,IT,61.0,Month-to-month,1,1,0,29.01,,0,1,Bank transfer,1.0
C009447,Male,57.0,DE,59.0,Month-to-month,1,1,0,33.24,1990.6,0,0,Bank transfer,0.0
C009448,Female,51.0,GR,67.0,Month-to-month,1,1,1,43.68,2923.43,1,3,Bank transfer,1.0
C009449,Male,79.0,DE,11.0,Month-to-month,1,1,0,31.72,356.83,0,1,Bank transfer,0.0
C009450,Female,36.0,GR,11.0,Month-to-month,0,1,0,22.52,235.63,0,0,Credit card,1.0
C009451,Male,60.0,GR,16.0,Month-to-month,1,1,0,42.42,731.86,0,3,Cash,1.0
C009452,Male,80.0,UK,38.0,Month-to-month,1,1,1,56.94,2184.64,0,0,E-banking,0.0
C009453,Female,27.0,GR,30.0,Month-to-month,1,1,0,44.07,1311.08,1,2,Cash,1.0
C009454,Female,30.0,ES,41.0,Month-to-month,1,0,0,27.47,1115.87,1,3,Credit card,0.0
C009455,Female,22.0,FR,1.0,Two year,0,1,0,22.66,3.91,2,3,Credit card,0.0
C009456,Female,75.0,DE,38.0,One year,1,1,0,40.06,1517.87,0,1,Cash,0.0
C009457,Female,76.0,IT,60.0,Two year,1,1,0,25.57,1545.5,0,1,Cash,1.0
C009458,Female,76.0,GR,19.0,One year,1,1,1,58.69,1125.5,0,4,Cash,0.0
C009459,Male,32.0,FR,59.0,Month-to-month,1,1,0,36.01,2116.41,0,2,E-banking,0.0
C009460,Male,18.0,FR,68.0,Two year,1,1,1,44.0,3035.2,0,2,E-banking,0.0
C009461,Female,55.0,GR,10.0,Two year,1,1,0,37.32,312.92,0,2,Credit card,0.0
C009462,Male,70.0,GR,17.0,Month-to-month,1,0,0,19.29,310.27,0,1,Credit card,0.0
C009463,Female,69.0,GR,72.0,Month-to-month,1,1,0,54.72,3960.43,0,0,E-banking,0.0
C009464,Male,18.0,FR,29.0,Month-to-month,0,1,0,37.9,1141.24,0,0,E-banking,1.0
C009465,Female,28.0,FR,6.0,Two year,1,1,0,12.07,78.31,0,1,Bank transfer,1.0
C009466,Male,75.0,GR,66.0,Month-to-month,0,1,0,34.19,2301.59,0,2,Bank transfer,0.0
C009467,Male,57.0,UK,63.0,One year,1,0,1,47.63,3052.12,0,1,Credit card,0.0
C009468,Male,77.0,GR,,One year,0,1,0,16.3,494.71,0,1,Credit card,0.0
C009469,Male,61.0,DE,25.0,Month-to-month,1,1,0,51.52,1262.64,0,2,Credit card,0.0
C009470,Male,23.0,IT,21.0,One year,1,1,1,33.01,,0,3,Credit card,1.0
C009471,Female,45.0,GR,16.0,One year,1,0,0,23.01,325.39,0,1,Cash,1.0
C009472,Female,48.0,IT,4.0,Month-to-month,1,1,0,53.01,175.18,2,4,E-banking,
C009473,Female,25.0,FR,46.0,Month-to-month,1,1,1,48.8,2216.25,0,0,Cash,1.0
C009474,Male,22.0,IT,8.0,Two year,1,1,0,31.95,220.61,0,2,E-banking,1.0
C009475,Female,71.0,GR,6.0,Month-to-month,1,1,0,44.54,297.99,1,1,Cash,1.0
C009476,Male,34.0,GR,53.0,One year,0,1,0,27.73,1456.12,1,1,Credit card,1.0
C009477,Male,55.0,GR,64.0,Month-to-month,0,1,0,33.3,2089.68,1,3,Bank transfer,1.0
C009478,Male,26.0,ES,51.0,Month-to-month,1,1,0,33.05,1673.75,2,2,Credit card,1.0
C009479,Female,31.0,UK,63.0,Two year,1,1,0,39.44,2492.45,0,1,Bank transfer,0.0
C009480,Male,43.0,GR,6.0,Month-to-month,1,1,1,63.71,374.45,1,4,Cash,0.0
C009481,Female,79.0,FR,62.0,Month-to-month,1,1,0,44.57,2757.03,0,2,E-banking,0.0
C009482,Female,42.0,GR,33.0,One year,1,1,0,29.98,934.32,1,2,Credit card,0.0
C009483,Male,53.0,GR,2.0,One year,1,1,1,34.55,96.41,2,5,E-banking,0.0
C009484,Male,50.0,DE,41.0,Month-to-month,1,1,0,35.14,1430.12,1,1,Cash,0.0
C009485,Female,20.0,GR,16.0,Two year,0,1,0,16.5,224.97,0,0,Bank transfer,0.0
C009486,Female,28.0,GR,59.0,Month-to-month,1,1,0,27.96,1646.56,1,3,Bank transfer,0.0
C009487,Female,75.0,GR,9.0,One year,0,0,0,18.92,155.36,0,0,Cash,0.0
C009488,Female,81.0,FR,69.0,Month-to-month,1,1,0,41.29,2852.88,0,2,Credit card,0.0
C009489,Female,35.0,FR,10.0,Month-to-month,1,0,0,31.02,386.85,0,1,Cash,1.0
C009490,Female,,DE,7.0,Two year,1,1,0,30.02,187.7,0,2,Cash,0.0
C009491,Male,61.0,ES,66.0,One year,1,0,1,23.64,1582.4,0,3,Credit card,0.0
C009492,Female,76.0,UK,20.0,One year,1,1,0,33.21,654.42,1,3,Credit card,0.0
C009493,Female,67.0,GR,63.0,Month-to-month,1,1,1,51.94,3260.47,0,0,Credit card,1.0
C009494,Female,,ES,4.0,Two year,1,1,0,15.95,101.49,1,2,E-banking,1.0
C009495,Female,84.0,ES,28.0,Month-to-month,1,1,0,32.37,911.79,0,1,Credit card,1.0
C009496,Male,19.0,UK,72.0,Month-to-month,1,1,0,47.99,3503.3,1,3,Credit card,1.0
C009497,Male,42.0,UK,35.0,Two year,1,1,1,39.27,1372.98,0,1,Credit card,0.0
C009498,Female,36.0,ES,2.0,Month-to-month,1,1,1,56.02,153.02,3,3,Credit card,1.0
C009499,Female,57.0,GR,,Month-to-month,0,0,0,16.49,666.05,0,2,Bank transfer,0.0
C009500,Female,19.0,FR,28.0,Two year,0,1,1,33.98,930.75,1,2,Cash,0.0
C009501,Male,82.0,GR,1.0,Two year,1,1,1,42.72,55.85,2,3,Credit card,0.0
C009502,Male,79.0,FR,27.0,One year,1,1,1,47.66,1290.39,0,3,E-banking,0.0
C009503,Male,71.0,GR,67.0,Month-to-month,1,1,1,42.32,2795.24,1,3,E-banking,0.0
C009504,Male,62.0,GR,39.0,Month-to-month,1,1,0,28.26,1107.95,1,1,Credit card,0.0
C009505,Male,66.0,UK,40.0,Month-to-month,1,0,0,52.66,2083.51,1,1,E-banking,0.0
C009506,Male,,GR,28.0,Month-to-month,0,0,1,23.52,683.19,0,2,Cash,1.0
C009507,Female,21.0,FR,24.0,Month-to-month,1,0,0,25.62,,1,2,Cash,1.0
C009508,Male,34.0,DE,51.0,Month-to-month,0,1,1,38.81,1968.54,0,1,Cash,1.0
C009509,Male,70.0,UK,56.0,Month-to-month,1,1,0,44.19,,0,2,Credit card,1.0
C009510,Female,70.0,GR,26.0,Month-to-month,1,0,0,29.15,788.03,0,2,Credit card,1.0
C009511,Male,48.0,GR,52.0,One year,1,0,0,25.01,1313.12,1,3,Bank transfer,1.0
C009512,Female,39.0,GR,6.0,Month-to-month,1,1,0,29.7,246.51,0,2,Bank transfer,0.0
C009513,Male,28.0,UK,59.0,Two year,1,1,1,53.04,3167.42,2,3,Cash,0.0
C009514,Female,51.0,UK,12.0,Month-to-month,1,1,0,,,0,1,Bank transfer,1.0
C009515,Female,32.0,UK,63.0,Month-to-month,1,1,0,27.58,1690.75,1,1,Credit card,1.0
C009516,Female,27.0,IT,36.0,One year,1,1,0,23.01,809.47,0,0,E-banking,
C009517,Female,70.0,ES,9.0,Month-to-month,1,1,1,48.13,428.46,1,3,E-banking,0.0
C009518,Female,65.0,IT,67.0,Month-to-month,1,1,0,45.66,3004.98,0,0,Cash,0.0
C009519,Male,48.0,GR,29.0,One year,0,1,0,19.33,535.07,0,2,Credit card,0.0
C009520,Male,54.0,GR,71.0,Month-to-month,0,1,0,28.52,2055.2,0,1,Cash,1.0
C009521,Female,45.0,GR,8.0,Two year,0,1,0,26.09,182.93,0,0,Credit card,1.0
C009522,Female,48.0,GR,43.0,One year,1,1,0,31.99,1349.34,0,0,E-banking,0.0
C009523,Female,31.0,UK,35.0,Month-to-month,1,1,1,46.22,1633.22,0,0,Cash,1.0
C009524,Male,33.0,DE,22.0,Month-to-month,1,0,0,29.03,622.45,0,2,Cash,1.0
C009525,Female,42.0,UK,66.0,One year,1,1,0,24.54,1620.32,0,0,Bank transfer,0.0
C009526,Female,56.0,ES,,One year,0,0,1,18.09,391.72,1,2,Cash,0.0
C009527,Female,83.0,IT,71.0,Two year,0,1,0,19.39,1358.17,0,2,E-banking,0.0
C009528,Female,55.0,FR,41.0,One year,0,1,0,29.79,1244.4,0,0,Bank transfer,1.0
C009529,Male,58.0,GR,,Month-to-month,1,1,0,34.27,1425.72,0,0,E-banking,
C009530,Female,57.0,GR,49.0,Month-to-month,1,1,0,27.13,1339.24,0,1,Bank transfer,1.0
C009531,Female,81.0,GR,4.0,One year,0,1,0,35.07,185.61,1,3,Credit card,1.0
C009532,Male,33.0,GR,65.0,Month-to-month,0,1,0,31.89,2099.26,0,0,Credit card,0.0
C009533,Female,76.0,UK,10.0,One year,1,1,1,65.46,646.43,2,2,Bank transfer,0.0
C009534,Female,28.0,UK,67.0,One year,1,1,0,43.03,2860.26,1,2,Credit card,0.0
C009535,Male,18.0,GR,10.0,One year,1,1,0,34.53,349.96,1,1,Bank transfer,0.0
C009536,Male,30.0,ES,17.0,Month-to-month,1,1,0,39.09,662.38,1,1,Bank transfer,1.0
C009537,Male,47.0,ES,67.0,One year,1,1,0,26.57,1778.42,0,0,Cash,0.0
C009538,Female,35.0,GR,53.0,Month-to-month,1,0,0,31.93,1675.43,0,5,E-banking,0.0
C009539,Female,30.0,GR,35.0,One year,1,1,1,54.34,1903.29,1,2,Bank transfer,0.0
C009540,Male,49.0,FR,4.0,One year,1,1,0,30.22,167.75,1,1,Credit card,1.0
C009541,Male,67.0,UK,68.0,Month-to-month,0,1,1,30.54,2097.41,1,3,Credit card,0.0
C009542,Male,48.0,GR,11.0,Month-to-month,1,1,0,47.84,530.32,2,3,Credit card,1.0
C009543,Female,68.0,GR,44.0,One year,1,1,0,41.66,1870.21,0,2,Credit card,0.0
C009544,Female,44.0,GR,60.0,Month-to-month,1,1,0,36.77,2227.81,1,2,Bank transfer,1.0
C009545,Male,77.0,GR,70.0,Month-to-month,1,0,0,21.72,1510.75,1,2,Credit card,0.0
C009546,Female,50.0,FR,62.0,Two year,1,1,1,59.69,3699.12,1,1,E-banking,0.0
C009547,Male,70.0,GR,32.0,One year,1,1,0,34.9,1143.83,0,3,Credit card,0.0
C009548,Female,50.0,GR,46.0,One year,1,0,0,18.53,859.56,0,0,Credit card,0.0
C009549,Female,58.0,GR,23.0,Month-to-month,1,1,1,60.0,1392.72,1,2,Credit card,0.0
C009550,Female,36.0,FR,37.0,Two year,1,1,0,19.54,685.2,0,0,E-banking,0.0
C009551,Female,58.0,GR,,One year,1,1,0,14.54,827.7,0,1,Bank transfer,0.0
C009552,Male,59.0,GR,43.0,Month-to-month,0,0,0,25.64,1100.62,0,0,Credit card,1.0
C009553,Female,40.0,UK,15.0,One year,1,1,0,31.94,513.02,0,2,Credit card,1.0
C009554,Female,50.0,DE,67.0,Month-to-month,1,1,1,34.03,2336.77,0,1,E-banking,0.0
C009555,Male,37.0,GR,2.0,Month-to-month,0,1,1,23.86,20.7,1,1,Bank transfer,1.0
C009556,Female,42.0,GR,71.0,Month-to-month,1,1,1,42.74,3015.96,0,3,Bank transfer,1.0
C009557,Male,69.0,FR,5.0,Month-to-month,1,1,0,48.26,254.69,2,3,Cash,0.0
C009558,Male,29.0,IT,53.0,One year,1,1,0,37.28,2039.65,0,1,Cash,0.0
C009559,Female,49.0,GR,45.0,Month-to-month,1,1,1,35.91,1585.97,0,1,Credit card,1.0
C009560,Female,50.0,GR,41.0,One year,1,1,1,43.1,1708.3,0,2,Credit card,0.0
C009561,Male,85.0,GR,63.0,Month-to-month,1,1,1,46.14,2911.64,0,3,Bank transfer,0.0
C009562,Male,32.0,ES,72.0,Month-to-month,1,1,0,29.86,2109.44,0,1,Bank transfer,1.0
C009563,Male,68.0,UK,32.0,Month-to-month,1,1,0,40.94,1327.02,0,2,Credit card,0.0
C009564,Female,23.0,FR,2.0,Month-to-month,1,0,1,44.67,,1,1,Cash,0.0
C009565,Male,52.0,ES,10.0,Month-to-month,0,1,0,28.88,282.21,0,0,Credit card,1.0
C009566,Male,51.0,IT,43.0,Month-to-month,1,1,0,23.93,1015.44,0,0,Credit card,0.0
C009567,Male,80.0,FR,43.0,One year,1,1,0,47.83,2035.38,1,3,E-banking,0.0
C009568,Female,85.0,FR,67.0,One year,1,0,0,27.35,1834.14,0,2,Credit card,
C009569,Male,35.0,DE,23.0,One year,1,1,0,37.39,820.36,1,3,Credit card,0.0
C009570,Female,43.0,GR,60.0,One year,1,1,0,39.63,2363.7,0,2,Bank transfer,0.0
C009571,Female,78.0,DE,6.0,Two year,1,0,1,26.22,135.43,1,1,Credit card,0.0
C009572,Male,65.0,DE,13.0,Month-to-month,1,0,0,31.06,412.02,0,2,Bank transfer,1.0
C009573,Female,48.0,UK,21.0,Two year,0,1,1,39.45,838.89,1,1,Credit card,1.0
C009574,Male,51.0,GR,58.0,Month-to-month,1,1,0,38.3,2263.93,0,0,Credit card,0.0
C009575,Female,24.0,UK,28.0,One year,1,0,1,30.26,817.91,0,0,Credit card,0.0
C009576,Female,24.0,DE,70.0,One year,1,1,1,68.73,4800.62,1,2,Credit card,0.0
C009577,Male,64.0,UK,8.0,One year,1,1,0,28.47,255.79,0,1,E-banking,0.0
C009578,Male,25.0,GR,58.0,Two year,1,1,1,26.52,1552.26,1,1,E-banking,0.0
C009579,Male,18.0,DE,40.0,Month-to-month,1,1,0,46.31,1832.73,0,1,Bank transfer,0.0
C009580,Female,,GR,1.0,Month-to-month,1,1,0,26.59,0.0,1,2,Bank transfer,1.0
C009581,Female,70.0,FR,65.0,Month-to-month,1,1,0,45.57,3017.41,0,0,Credit card,0.0
C009582,Male,55.0,DE,10.0,Month-to-month,1,1,1,68.51,637.34,2,3,Bank transfer,1.0
C009583,Male,68.0,GR,60.0,One year,1,1,0,46.94,2779.02,0,0,Credit card,0.0
C009584,Female,,GR,69.0,Month-to-month,1,0,0,34.81,2407.53,1,5,E-banking,1.0
C009585,Female,84.0,UK,20.0,Two year,1,1,0,28.53,599.44,1,1,Credit card,0.0
C009586,Female,81.0,GR,62.0,One year,1,1,1,36.42,2231.71,0,0,Bank transfer,1.0
C009587,Male,85.0,IT,13.0,Month-to-month,1,1,0,43.23,,0,1,E-banking,1.0
C009588,Female,22.0,UK,58.0,Month-to-month,1,1,0,19.54,1102.84,2,2,Credit card,0.0
C009589,Male,27.0,GR,37.0,Month-to-month,0,1,0,27.05,1024.88,0,1,Credit card,0.0
C009590,Female,25.0,UK,10.0,Two year,1,1,0,20.94,233.77,0,0,Credit card,0.0
C009591,Female,29.0,GR,3.0,One year,1,1,0,24.26,46.46,1,1,E-banking,1.0
C009592,Male,81.0,FR,34.0,Month-to-month,1,1,1,45.28,1565.81,0,0,Bank transfer,1.0
C009593,Male,76.0,GR,34.0,Month-to-month,1,1,1,,1618.95,1,1,E-banking,1.0
C009594,Male,84.0,IT,30.0,Month-to-month,1,1,0,40.23,1132.42,1,5,Cash,0.0
C009595,Female,67.0,UK,37.0,Month-to-month,1,1,1,49.54,1828.75,0,0,Credit card,0.0
C009596,Female,40.0,FR,68.0,One year,1,1,0,39.15,2673.76,0,1,E-banking,1.0
C009597,Female,57.0,GR,34.0,One year,0,1,0,14.66,521.35,1,3,Credit card,0.0
C009598,Male,35.0,GR,32.0,Month-to-month,0,1,1,33.11,1091.68,0,1,Cash,1.0
C009599,Female,38.0,ES,58.0,Two year,0,1,1,28.96,1648.37,0,1,Cash,0.0
C009600,Male,18.0,UK,24.0,Month-to-month,1,1,0,32.19,772.14,1,2,E-banking,0.0
C009601,Male,55.0,GR,9.0,Month-to-month,0,1,1,31.82,273.17,0,1,Credit card,1.0
C009602,Male,58.0,GR,41.0,One year,1,1,1,47.82,1960.28,1,2,E-banking,0.0
C009603,Female,59.0,GR,24.0,Month-to-month,1,1,0,37.95,979.78,1,1,Bank transfer,1.0
C009604,Female,26.0,UK,25.0,Month-to-month,1,0,1,41.16,1023.19,1,2,E-banking,1.0
C009605,Male,40.0,GR,36.0,One year,0,1,1,22.27,772.2,0,0,Bank transfer,1.0
C009606,Female,28.0,GR,8.0,Month-to-month,1,1,0,40.44,315.81,0,3,Cash,1.0
C009607,Male,48.0,GR,59.0,Month-to-month,1,1,0,36.98,2207.19,0,1,Credit card,0.0
C009608,Male,43.0,DE,35.0,One year,1,0,0,25.05,891.21,0,1,E-banking,0.0
C009609,Female,47.0,GR,38.0,Month-to-month,1,1,1,37.93,1472.64,0,0,E-banking,0.0
C009610,Male,51.0,IT,32.0,Month-to-month,1,1,0,47.27,1568.24,0,1,Credit card,1.0
C009611,Male,63.0,GR,,Month-to-month,1,1,0,45.65,2382.36,0,2,E-banking,0.0
C009612,Female,22.0,IT,28.0,Month-to-month,1,1,1,36.24,990.56,0,3,Credit card,1.0
C009613,Male,78.0,DE,56.0,Month-to-month,1,1,0,46.76,2641.14,1,1,E-banking,0.0
C009614,Male,55.0,GR,8.0,Two year,1,1,1,38.23,253.38,0,0,Bank transfer,0.0
C009615,Male,45.0,GR,41.0,Two year,1,1,1,37.49,1569.93,1,1,E-banking,0.0
C009616,Male,43.0,UK,23.0,Month-to-month,1,1,0,42.29,926.12,0,1,Credit card,1.0
C009617,Male,78.0,ES,54.0,Two year,1,0,0,16.51,845.15,0,2,Credit card,0.0
C009618,Male,40.0,DE,23.0,Month-to-month,0,0,1,28.72,654.94,0,1,Bank transfer,0.0
C009619,Male,63.0,GR,32.0,Month-to-month,0,1,1,44.67,1457.33,0,1,Cash,0.0
C009620,Female,47.0,IT,10.0,One year,0,1,0,27.41,245.88,1,2,Bank transfer,0.0
C009621,Female,84.0,IT,35.0,One year,1,1,0,41.65,1441.96,1,2,Bank transfer,0.0
C009622,Male,50.0,DE,63.0,Month-to-month,1,1,0,33.6,2091.53,0,1,Credit card,0.0
C009623,Male,20.0,UK,67.0,Month-to-month,1,0,0,31.2,2094.78,1,4,Bank transfer,0.0
C009624,Female,59.0,DE,36.0,Month-to-month,1,1,0,39.1,1435.27,0,0,E-banking,0.0
C009625,Female,79.0,GR,49.0,Month-to-month,1,1,0,41.79,,0,0,Bank transfer,1.0
C009626,Female,75.0,GR,46.0,Month-to-month,1,1,1,47.08,2147.18,0,0,Cash,0.0
C009627,Female,74.0,DE,27.0,One year,0,1,0,28.14,805.71,0,1,Cash,1.0
C009628,Female,18.0,FR,31.0,Month-to-month,0,1,1,55.49,1750.64,0,0,Bank transfer,0.0
C009629,Male,77.0,GR,34.0,Month-to-month,1,1,1,53.4,1792.01,1,1,Credit card,0.0
C009630,Female,,UK,59.0,Month-to-month,1,0,0,26.67,1546.98,0,2,Bank transfer,1.0
C009631,Female,63.0,FR,,Two year,1,1,1,25.03,1339.45,1,1,Bank transfer,0.0
C009632,Female,51.0,GR,66.0,Month-to-month,1,1,1,39.55,2639.71,0,2,E-banking,1.0
C009633,Male,42.0,GR,30.0,Month-to-month,0,1,1,45.45,1285.73,0,1,Credit card,0.0
C009634,Male,59.0,ES,23.0,Month-to-month,1,1,1,53.01,1258.6,1,3,Credit card,0.0
C009635,Male,46.0,GR,9.0,One year,1,1,0,40.37,352.57,0,1,Credit card,1.0
C009636,Male,42.0,GR,55.0,Month-to-month,1,1,0,28.9,1552.66,0,1,Credit card,0.0
C009637,Male,71.0,GR,1.0,Month-to-month,1,1,0,44.08,48.33,2,3,Bank transfer,1.0
C009638,Male,84.0,GR,56.0,Month-to-month,1,1,0,42.03,2362.33,1,1,Bank transfer,1.0
C009639,Female,32.0,FR,39.0,Month-to-month,1,1,0,45.34,1794.25,1,3,Credit card,0.0
C009640,Male,21.0,UK,,Month-to-month,1,1,1,56.26,1047.03,1,1,E-banking,0.0
C009641,Male,55.0,DE,42.0,Month-to-month,1,1,1,50.33,2124.13,0,0,Credit card,1.0
C009642,Female,37.0,UK,65.0,Month-to-month,1,1,0,34.69,2269.85,1,1,Cash,0.0
C009643,Male,40.0,IT,33.0,One year,1,0,0,18.54,613.75,0,2,Credit card,0.0
C009644,Female,54.0,GR,30.0,Month-to-month,0,1,1,44.84,1365.07,0,0,Credit card,1.0
C009645,Female,79.0,GR,5.0,One year,1,1,0,30.65,134.95,1,2,Cash,0.0
C009646,Male,25.0,IT,50.0,Month-to-month,1,1,1,63.31,3153.91,1,1,Bank transfer,1.0
C009647,Female,54.0,IT,65.0,Two year,1,1,0,23.48,1479.17,1,1,Credit card,0.0
C009648,Female,62.0,GR,10.0,Two year,1,1,0,20.96,259.11,0,3,Cash,0.0
C009649,Female,50.0,GR,60.0,One year,1,0,0,19.46,1148.76,1,1,E-banking,0.0
C009650,Female,24.0,DE,27.0,Two year,1,1,0,26.83,756.61,1,3,Bank transfer,0.0
C009651,Male,39.0,GR,72.0,Month-to-month,0,1,1,48.61,3538.03,1,2,Credit card,1.0
C009652,Female,22.0,UK,28.0,One year,0,1,0,29.68,784.81,1,5,Cash,0.0
C009653,Male,32.0,GR,45.0,Month-to-month,1,1,0,45.81,2065.51,0,1,Bank transfer,1.0
C009654,Female,38.0,GR,52.0,One year,1,1,1,40.64,,0,2,Credit card,0.0
C009655,Female,34.0,DE,66.0,Month-to-month,1,0,0,,1855.87,0,0,Bank transfer,0.0
C009656,Female,73.0,IT,62.0,Month-to-month,1,1,0,28.32,1714.93,0,1,Credit card,1.0
C009657,Male,67.0,DE,60.0,Two year,1,1,1,49.41,3009.08,0,0,Credit card,0.0
C009658,Male,24.0,GR,40.0,Month-to-month,1,0,1,48.01,1939.84,1,1,Credit card,1.0
C009659,Male,67.0,IT,15.0,One year,1,1,1,43.93,660.22,1,3,Credit card,0.0
C009660,Female,77.0,UK,7.0,One year,1,1,0,49.51,315.21,0,1,Credit card,0.0
