CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN,NUM_SERVICES,AVG_CHARGE_PER_MONTH,IS_LONG_TENURE
C008598,Male,75.0,FR,3.0,One year,1,1,0,28.46,43.0,2,3,Credit card,1.0,2,14.333333333333334,0
C008599,Female,77.0,IT,16.0,Two year,1,1,0,26.13,459.75,1,3,E-banking,0.0,2,28.734375,0
C008600,Male,67.0,GR,9.0,Month-to-month,1,1,0,42.77,425.06,0,1,E-banking,1.0,2,47.22888888888889,0
C008602,Male,64.0,FR,38.0,One year,1,1,0,55.78,2134.45,0,0,E-banking,1.0,2,56.16973684210526,1
C008603,Female,51.0,GR,69.0,Month-to-month,0,0,0,32.03,2250.27,1,1,Credit card,1.0,0,32.61260869565217,1
C008604,Female,19.0,GR,65.0,Month-to-month,1,1,0,33.38,2129.89,1,2,Credit card,0.0,2,32.76753846153846,1
C008605,Female,84.0,DE,35.0,Two year,0,1,0,17.45,610.39,0,1,Bank transfer,0.0,1,17.439714285714285,1
C008606,Female,69.0,FR,35.0,Month-to-month,1,1,1,39.81,1377.53,0,0,Bank transfer,0.0,3,39.358,1
C008607,Male,24.0,GR,48.0,Month-to-month,1,1,0,35.86,1726.1,0,0,Bank transfer,1.0,2,35.96041666666667,1
C008608,Male,36.0,UK,8.0,Month-to-month,1,1,0,45.52,401.17,0,1,Credit card,0.0,2,50.14625,0
C008609,Female,32.0,GR,27.0,One year,1,1,0,47.89,1304.88,0,0,Cash,0.0,2,48.32888888888889,1
C008610,Female,65.0,GR,9.0,Two year,1,1,0,33.21,316.54,0,0,Bank transfer,0.0,2,35.17111111111112,0
C008611,Female,31.0,GR,30.0,Month-to-month,1,1,0,48.77,1396.53,0,1,E-banking,1.0,2,46.551,1
C008613,Male,67.0,FR,23.0,Month-to-month,1,0,0,31.99,734.62,0,0,E-banking,0.0,1,31.94,0
C008614,Female,71.0,FR,29.0,Month-to-month,1,1,1,46.35,1408.88,1,1,Cash,1.0,3,48.582068965517244,1
C008615,Female,23.0,ES,26.0,Two year,0,1,1,20.17,542.38,0,1,Bank transfer,0.0,2,20.86076923076923,1
C008616,Female,66.0,GR,15.0,Month-to-month,1,1,0,47.05,695.99,0,1,Cash,0.0,2,46.39933333333333,0
C008617,Female,40.0,UK,67.0,Month-to-month,0,1,1,42.29,2889.73,0,1,Bank transfer,0.0,2,43.13029850746269,1
C008618,Female,37.0,GR,16.0,One year,1,1,1,52.15,832.17,0,3,Bank transfer,1.0,3,52.010625,0
C008619,Female,77.0,GR,13.0,Month-to-month,1,1,0,35.72,472.59,0,0,Cash,0.0,2,36.35307692307692,0
C008620,Female,62.0,DE,24.0,One year,0,1,0,27.61,621.08,1,3,Credit card,0.0,1,25.878333333333334,1
C008621,Male,78.0,ES,62.0,Two year,1,1,1,42.05,2587.91,0,2,Credit card,0.0,3,41.740483870967736,1
C008622,Male,73.0,GR,57.0,Month-to-month,1,0,0,19.55,1093.04,0,1,Cash,0.0,1,19.17614035087719,1
C008623,Male,19.0,GR,36.0,Month-to-month,0,1,1,27.95,1000.8,0,1,Credit card,1.0,2,27.799999999999997,1
C008624,Male,62.0,IT,60.0,Month-to-month,0,1,0,27.18,1594.5,0,1,Bank transfer,1.0,1,26.575,1
C008625,Male,57.0,DE,22.0,Month-to-month,0,1,0,17.65,336.77,0,1,E-banking,1.0,1,15.307727272727272,0
C008627,Female,46.0,IT,36.0,Two year,1,1,1,26.71,917.54,1,1,E-banking,0.0,3,25.487222222222222,1
C008628,Female,84.0,UK,36.0,One year,1,1,1,34.59,1229.72,0,1,Credit card,0.0,3,34.15888888888889,1
C008629,Male,85.0,GR,10.0,Month-to-month,0,0,0,29.42,353.27,0,0,Credit card,1.0,0,35.327,0
C008630,Female,83.0,FR,21.0,Two year,1,1,1,35.95,656.7,1,3,Bank transfer,0.0,3,31.271428571428572,0
C008631,Male,71.0,GR,49.0,Month-to-month,1,1,0,45.99,2261.37,0,2,Bank transfer,0.0,2,46.150408163265304,1
C008632,Female,70.0,GR,9.0,One year,0,1,1,35.25,250.62,0,1,E-banking,0.0,2,27.846666666666668,0
C008633,Female,66.0,FR,52.0,Month-to-month,0,1,1,56.17,2939.47,0,2,Credit card,1.0,2,56.528269230769226,1
C008634,Female,49.0,DE,48.0,Month-to-month,0,0,0,38.77,1858.6,0,2,E-banking,0.0,0,38.72083333333333,1
C008635,Female,78.0,GR,60.0,One year,1,1,0,34.27,2070.85,0,0,Bank transfer,0.0,2,34.51416666666667,1
C008636,Female,59.0,UK,50.0,Month-to-month,1,1,1,43.52,2140.72,0,2,Bank transfer,1.0,3,42.8144,1
C008637,Female,18.0,ES,39.0,One year,0,0,0,31.87,1234.8,0,1,Credit card,0.0,0,31.66153846153846,1
C008638,Male,80.0,GR,16.0,Month-to-month,1,1,1,35.95,709.05,0,0,E-banking,0.0,3,44.315625,0
C008639,Male,52.0,GR,28.0,Month-to-month,0,1,0,27.43,745.07,0,0,Credit card,1.0,1,26.60964285714286,1
C008640,Female,68.0,GR,6.0,One year,1,1,0,40.45,232.98,0,1,Bank transfer,0.0,2,38.83,0
C008641,Male,62.0,GR,61.0,Two year,0,1,0,18.24,1139.93,1,1,Credit card,0.0,1,18.68737704918033,1
C008642,Female,82.0,ES,6.0,Month-to-month,1,1,1,46.61,300.53,1,1,Bank transfer,1.0,3,50.08833333333333,0
C008643,Male,31.0,ES,66.0,Month-to-month,0,0,0,33.53,2244.65,0,1,Credit card,0.0,0,34.00984848484848,1
C008644,Female,20.0,UK,40.0,One year,1,1,0,42.19,1666.25,1,2,E-banking,0.0,2,41.65625,1
C008645,Male,41.0,GR,71.0,One year,0,1,1,22.44,1588.46,0,3,E-banking,0.0,2,22.37267605633803,1
C008646,Female,82.0,GR,62.0,One year,1,1,0,43.67,2680.7,1,2,Cash,0.0,2,43.237096774193546,1
C008647,Male,65.0,GR,28.0,One year,1,0,0,26.66,717.81,0,0,Bank transfer,0.0,1,25.636071428571427,1
C008648,Female,27.0,GR,47.0,Two year,1,0,0,21.48,980.8,0,1,Cash,0.0,1,20.868085106382978,1
C008649,Male,30.0,GR,9.0,Month-to-month,1,1,0,52.19,468.53,2,2,Credit card,1.0,2,52.05888888888889,0
C008650,Female,31.0,DE,52.0,One year,1,1,1,48.01,2543.99,0,1,Credit card,0.0,3,48.92288461538461,1
C008651,Female,27.0,GR,15.0,One year,1,1,0,27.88,456.31,1,3,Credit card,0.0,2,30.420666666666666,0
C008652,Female,57.0,ES,34.0,One year,0,1,0,27.01,934.53,0,0,Bank transfer,0.0,1,27.486176470588234,1
C008653,Male,40.0,FR,20.0,Month-to-month,0,1,0,30.78,588.19,0,2,Cash,1.0,1,29.4095,0
C008654,Male,72.0,UK,60.0,One year,1,1,0,21.48,1258.44,0,0,Credit card,0.0,2,20.974,1
C008655,Male,80.0,GR,58.0,One year,1,1,0,35.09,2026.37,1,3,Credit card,1.0,2,34.937413793103445,1
C008656,Female,59.0,FR,67.0,One year,1,1,1,64.44,4329.49,2,2,Credit card,0.0,3,64.61925373134328,1
C008657,Male,83.0,IT,2.0,Month-to-month,0,0,0,28.46,73.67,1,2,Credit card,1.0,0,36.835,0
C008658,Female,64.0,GR,37.0,Month-to-month,0,1,0,22.99,1156.61,1,3,Bank transfer,0.0,1,31.259729729729727,1
C008659,Male,69.0,ES,14.0,Two year,1,1,1,43.47,605.84,0,0,Bank transfer,0.0,3,43.27428571428572,0
C008660,Male,35.0,FR,56.0,Two year,1,1,0,33.68,1892.36,1,1,Credit card,0.0,2,33.792142857142856,1
C008661,Male,35.0,UK,69.0,One year,1,0,1,25.93,1772.39,1,4,E-banking,1.0,2,25.6868115942029,1
C008662,Male,41.0,GR,44.0,One year,1,1,0,40.38,1733.61,0,1,Bank transfer,0.0,2,39.40022727272727,1
C008663,Female,40.0,DE,46.0,Month-to-month,1,1,1,44.47,2037.15,0,1,Bank transfer,0.0,3,44.285869565217396,1
C008664,Male,29.0,DE,6.0,Month-to-month,1,1,0,42.83,262.48,0,1,Cash,0.0,2,43.74666666666667,0
C008665,Male,40.0,DE,8.0,Month-to-month,1,0,0,33.51,264.24,0,0,E-banking,1.0,1,33.03,0
C008666,Female,38.0,IT,39.0,Two year,1,1,1,35.16,1325.48,0,2,Credit card,0.0,3,33.986666666666665,1
C008667,Female,81.0,ES,44.0,Month-to-month,1,1,0,50.37,2210.0,0,3,E-banking,1.0,2,50.22727272727273,1
C008668,Male,51.0,GR,27.0,One year,1,0,0,20.79,542.83,1,3,E-banking,1.0,1,20.104814814814816,1
C008670,Female,48.0,ES,39.0,Two year,0,1,0,23.76,943.63,0,0,E-banking,0.0,1,24.195641025641027,1
C008671,Female,85.0,GR,37.0,One year,1,1,0,41.02,0.0,1,2,Cash,1.0,2,0.0,1
C008672,Female,36.0,GR,51.0,One year,1,1,0,58.56,2988.09,1,2,Credit card,0.0,2,58.59,1
C008673,Male,30.0,IT,63.0,One year,1,0,1,42.66,2653.56,0,1,E-banking,1.0,2,42.12,1
C008674,Male,82.0,UK,33.0,Month-to-month,1,1,1,38.04,1211.75,1,2,Credit card,1.0,3,36.71969696969697,1
C008675,Male,23.0,GR,50.0,Month-to-month,1,0,1,41.99,2030.71,1,3,Credit card,0.0,2,40.614200000000004,1
C008676,Female,44.0,GR,54.0,Month-to-month,1,1,0,31.09,1705.29,1,1,Credit card,1.0,2,31.579444444444444,1
C008677,Female,69.0,DE,27.0,Month-to-month,1,1,0,35.95,1211.29,0,0,Cash,0.0,2,44.86259259259259,1
C008678,Female,65.0,UK,19.0,Two year,1,0,1,47.05,848.9,1,3,Credit card,0.0,2,44.67894736842105,0
C008679,Male,85.0,GR,28.0,Month-to-month,1,0,0,30.31,882.24,1,1,Bank transfer,1.0,1,31.50857142857143,1
C008680,Female,61.0,UK,23.0,One year,1,1,1,48.01,1167.39,0,1,Bank transfer,0.0,3,50.75608695652174,0
C008681,Male,34.0,GR,64.0,Month-to-month,1,1,0,43.95,2806.37,0,0,Credit card,0.0,2,43.84953125,1
C008682,Female,55.0,GR,39.0,Two year,1,1,1,42.24,1620.45,1,1,Credit card,0.0,3,41.550000000000004,1
C008683,Male,27.0,UK,49.0,Month-to-month,1,1,1,57.24,2802.55,0,1,Credit card,0.0,3,57.19489795918368,1
C008684,Male,71.0,GR,59.0,Month-to-month,1,0,0,34.81,2088.98,0,1,Credit card,1.0,1,35.4064406779661,1
C008685,Female,23.0,FR,20.0,Month-to-month,1,1,0,29.21,623.58,1,2,E-banking,0.0,2,31.179000000000002,0
C008686,Male,23.0,GR,61.0,Two year,1,1,1,32.21,1963.75,0,0,Credit card,0.0,3,32.192622950819676,1
C008687,Female,69.0,UK,9.0,Month-to-month,1,1,0,25.79,204.54,0,1,Bank transfer,0.0,2,22.726666666666667,0
C008688,Male,32.0,GR,23.0,Two year,1,1,0,22.91,534.2,0,2,Bank transfer,0.0,2,23.22608695652174,0
C008689,Female,85.0,GR,7.0,One year,0,1,1,23.75,163.33,0,1,Bank transfer,0.0,2,23.332857142857144,0
C008690,Female,74.0,ES,31.0,Month-to-month,0,1,1,45.09,1401.51,2,3,E-banking,0.0,2,45.21,1
C008691,Male,73.0,DE,60.0,Month-to-month,1,1,0,47.41,2832.97,0,3,Credit card,1.0,2,47.216166666666666,1
C008693,Male,68.0,DE,26.0,Month-to-month,1,1,0,30.57,738.96,0,1,Credit card,0.0,2,28.421538461538464,1
C008694,Female,75.0,UK,54.0,Two year,1,1,0,35.56,1931.13,2,2,E-banking,1.0,2,35.76166666666667,1
C008695,Female,81.0,ES,37.0,Month-to-month,1,1,0,42.14,1340.36,0,1,Bank transfer,0.0,2,36.225945945945945,1
C008696,Female,43.0,UK,41.0,One year,1,1,0,30.64,1250.65,0,1,Credit card,0.0,2,30.50365853658537,1
C008697,Female,75.0,UK,28.0,One year,0,0,0,25.13,707.28,1,2,E-banking,0.0,0,25.259999999999998,1
C008698,Male,48.0,FR,6.0,One year,1,1,0,27.28,115.53,1,1,Cash,0.0,2,19.255,0
C008699,Female,83.0,IT,34.0,Month-to-month,1,1,0,43.73,1502.33,0,1,Credit card,1.0,2,44.18617647058824,1
C008700,Female,30.0,GR,9.0,Two year,0,1,1,30.74,1229.72,0,2,Bank transfer,1.0,2,136.63555555555556,0
C008702,Male,30.0,GR,16.0,Month-to-month,0,1,1,34.42,479.52,0,1,Credit card,1.0,2,29.97,0
C008703,Male,41.0,GR,71.0,One year,0,1,1,32.95,2355.4,1,2,Bank transfer,0.0,2,33.17464788732394,1
C008704,Male,74.0,DE,31.0,One year,1,1,0,28.09,818.52,0,0,Bank transfer,0.0,2,26.403870967741934,1
C008705,Male,46.0,FR,33.0,Two year,1,0,0,8.9,305.41,0,3,Credit card,0.0,1,9.254848484848486,1
C008706,Male,73.0,DE,7.0,Two year,0,0,1,18.61,113.67,0,0,Bank transfer,1.0,1,16.23857142857143,0
C008707,Female,71.0,ES,3.0,Month-to-month,1,1,1,61.8,200.41,2,4,Credit card,0.0,3,66.80333333333333,0
C008708,Male,22.0,GR,20.0,Month-to-month,1,1,1,44.69,906.7,0,0,Bank transfer,0.0,3,45.335,0
C008709,Female,52.0,DE,5.0,Two year,1,1,0,27.08,137.87,1,1,Bank transfer,1.0,2,27.574,0
C008711,Female,72.0,GR,38.0,Two year,1,1,1,58.46,2226.23,0,0,Credit card,0.0,3,58.585,1
C008712,Female,61.0,GR,56.0,One year,1,1,1,41.92,2375.95,0,1,Credit card,0.0,3,42.427678571428565,1
C008713,Female,55.0,DE,23.0,Month-to-month,1,1,0,35.95,1047.16,0,0,Credit card,0.0,2,45.528695652173916,0
C008714,Male,79.0,ES,2.0,Month-to-month,1,0,0,32.79,89.3,1,2,Credit card,1.0,1,44.65,0
C008715,Male,39.0,DE,21.0,Month-to-month,1,1,0,39.25,782.52,1,1,E-banking,0.0,2,37.26285714285714,0
C008716,Male,57.0,DE,14.0,Two year,1,1,0,31.92,448.79,0,2,E-banking,0.0,2,32.056428571428576,0
C008717,Male,43.0,UK,62.0,Month-to-month,1,1,0,35.3,2173.82,0,1,Cash,1.0,2,35.06161290322581,1
C008718,Female,22.0,GR,11.0,Month-to-month,1,1,0,43.68,503.81,0,1,Credit card,0.0,2,45.800909090909094,0
C008719,Male,71.0,ES,4.0,Two year,0,1,0,26.6,122.31,1,1,Bank transfer,0.0,1,30.5775,0
C008720,Female,66.0,GR,47.0,Month-to-month,1,1,0,40.27,1877.12,1,2,E-banking,1.0,2,39.93872340425532,1
C008721,Female,20.0,GR,20.0,One year,1,0,1,31.53,635.26,1,3,Bank transfer,1.0,2,31.762999999999998,0
C008722,Male,55.0,UK,52.0,Month-to-month,1,0,0,33.46,1735.8,0,1,Bank transfer,1.0,1,33.38076923076923,1
C008723,Male,31.0,FR,16.0,Month-to-month,1,1,1,35.95,517.26,0,3,Bank transfer,0.0,3,32.32875,0
C008724,Male,64.0,FR,45.0,Month-to-month,0,1,0,25.73,1168.42,0,0,Cash,1.0,1,25.96488888888889,1
C008725,Female,31.0,ES,8.0,Month-to-month,1,1,1,62.56,502.54,1,3,Bank transfer,0.0,3,62.8175,0
C008726,Male,55.0,GR,62.0,Month-to-month,1,1,1,61.66,3782.76,1,1,Bank transfer,0.0,3,61.01225806451613,1
C008727,Female,81.0,GR,21.0,Month-to-month,0,1,1,31.59,707.91,0,3,Credit card,0.0,2,33.71,0
C008728,Male,61.0,GR,64.0,One year,1,0,1,31.37,2039.18,0,1,Credit card,0.0,2,31.8621875,1
C008729,Female,82.0,FR,30.0,One year,1,0,0,24.29,731.46,0,3,Credit card,0.0,1,24.382,1
C008730,Male,42.0,FR,36.0,Month-to-month,0,1,1,24.05,881.52,0,1,Cash,0.0,2,24.486666666666665,1
C008731,Male,33.0,IT,5.0,Month-to-month,0,1,0,35.38,194.92,1,1,Bank transfer,0.0,1,38.983999999999995,0
C008732,Female,32.0,GR,38.0,Month-to-month,0,1,1,32.48,1213.41,1,1,Credit card,1.0,2,31.93184210526316,1
C008733,Male,51.0,UK,19.0,Month-to-month,1,1,0,40.59,808.44,1,1,Credit card,1.0,2,42.54947368421053,0
C008734,Male,84.0,UK,27.0,Month-to-month,0,0,0,26.93,666.09,2,2,Credit card,1.0,0,24.67,1
C008735,Male,54.0,ES,13.0,Two year,1,1,1,45.99,546.72,0,1,Credit card,0.0,3,42.05538461538462,0
C008736,Male,72.0,UK,9.0,Month-to-month,1,1,1,35.02,293.75,1,2,Credit card,0.0,3,32.638888888888886,0
C008737,Male,55.0,ES,17.0,Month-to-month,1,0,0,28.5,494.62,0,1,Credit card,1.0,1,29.095294117647057,0
C008738,Male,80.0,GR,44.0,One year,1,1,1,47.26,2083.36,0,1,Credit card,0.0,3,47.34909090909091,1
C008739,Male,18.0,GR,45.0,One year,1,1,0,34.21,1541.53,1,3,Credit card,0.0,2,34.25622222222222,1
C008740,Female,36.0,GR,42.0,Two year,1,1,0,26.95,1129.94,2,2,Bank transfer,0.0,2,26.903333333333336,1
C008741,Female,69.0,GR,51.0,Month-to-month,1,1,1,49.89,2534.57,0,0,Credit card,0.0,3,49.69745098039216,1
C008742,Male,47.0,GR,58.0,Month-to-month,1,1,0,51.12,2926.58,0,1,Credit card,0.0,2,50.458275862068966,1
C008743,Male,51.0,GR,58.0,Month-to-month,0,1,0,21.74,1219.72,1,2,E-banking,1.0,1,21.029655172413793,1
C008744,Male,31.0,GR,30.0,Month-to-month,1,0,1,49.68,1229.72,1,1,Credit card,0.0,2,40.99066666666667,1
C008745,Female,30.0,UK,5.0,Month-to-month,1,1,0,46.59,200.15,1,3,Bank transfer,1.0,2,40.03,0
C008746,Female,44.0,FR,8.0,Two year,1,1,0,15.57,82.14,0,1,Credit card,0.0,2,10.2675,0
C008747,Male,26.0,FR,37.0,One year,1,1,0,44.31,1596.51,0,0,E-banking,1.0,2,43.148918918918916,1
C008748,Female,58.0,GR,47.0,Month-to-month,1,1,1,63.78,2989.41,1,1,Credit card,0.0,3,63.60446808510638,1
C008750,Male,29.0,GR,5.0,Two year,1,0,1,31.83,172.34,3,4,Credit card,1.0,2,34.468,0
C008751,Male,27.0,IT,63.0,Month-to-month,1,1,1,47.46,1229.72,0,2,E-banking,0.0,3,19.51936507936508,1
C008752,Male,23.0,UK,47.0,Two year,1,1,0,13.61,619.07,2,3,E-banking,0.0,2,13.171702127659575,1
C008753,Female,51.0,GR,25.0,One year,1,1,0,42.08,1108.84,2,2,Credit card,0.0,2,44.3536,1
C008754,Female,69.0,FR,50.0,Two year,1,0,0,35.95,479.55,0,1,Credit card,0.0,1,9.591000000000001,1
C008755,Male,58.0,GR,45.0,Two year,1,1,0,31.27,1374.72,0,0,Credit card,0.0,2,30.549333333333333,1
C008756,Female,23.0,FR,30.0,Month-to-month,1,1,0,45.67,1361.33,0,0,Bank transfer,0.0,2,45.37766666666666,1
C008757,Female,19.0,GR,48.0,One year,1,1,1,22.4,1058.0,0,0,E-banking,0.0,3,22.041666666666668,1
C008758,Male,32.0,GR,51.0,Month-to-month,1,1,0,40.04,2016.58,0,2,Bank transfer,0.0,2,39.54078431372549,1
C008759,Female,34.0,DE,55.0,Month-to-month,0,1,0,36.92,2031.71,0,0,Credit card,1.0,1,36.94018181818182,1
C008761,Male,45.0,FR,46.0,Month-to-month,1,1,1,55.27,2502.64,0,2,Credit card,0.0,3,54.40521739130435,1
C008762,Male,27.0,UK,31.0,Month-to-month,1,1,0,36.07,1129.96,1,2,E-banking,0.0,2,36.450322580645164,1
C008763,Male,27.0,GR,34.0,Month-to-month,1,1,1,43.24,1499.69,1,2,E-banking,0.0,3,44.10852941176471,1
C008764,Female,27.0,DE,68.0,Month-to-month,1,1,1,53.31,1229.72,3,3,E-banking,0.0,3,18.084117647058825,1
C008765,Male,45.0,IT,33.0,Two year,0,1,0,12.05,428.55,0,0,E-banking,1.0,1,12.986363636363636,1
C008766,Female,41.0,UK,56.0,One year,0,1,0,19.46,1105.66,0,2,Credit card,0.0,1,19.743928571428572,1
C008767,Male,36.0,FR,58.0,Month-to-month,1,1,0,49.61,2856.4,1,3,E-banking,0.0,2,49.248275862068965,1
C008768,Male,85.0,DE,57.0,Month-to-month,1,0,0,24.51,1451.0,0,0,Bank transfer,1.0,1,25.45614035087719,1
C008769,Female,73.0,UK,17.0,Month-to-month,1,1,0,45.28,785.39,1,1,Credit card,0.0,2,46.19941176470588,0
C008770,Male,84.0,DE,11.0,One year,1,0,1,35.37,457.6,0,0,Bank transfer,0.0,2,41.6,0
C008771,Female,51.0,ES,71.0,Two year,1,1,0,25.89,1782.1,0,1,Credit card,0.0,2,25.099999999999998,1
C008772,Female,29.0,FR,17.0,Month-to-month,1,1,1,51.81,952.46,1,1,Credit card,1.0,3,56.027058823529416,0
C008773,Male,35.0,DE,10.0,One year,1,1,1,35.95,521.84,0,2,Cash,0.0,3,52.184000000000005,0
C008774,Male,40.0,DE,26.0,One year,0,0,0,30.63,810.39,1,2,Credit card,0.0,0,31.168846153846154,1
C008775,Male,23.0,GR,6.0,Month-to-month,1,1,0,63.3,352.13,1,1,Credit card,1.0,2,58.68833333333333,0
C008776,Male,70.0,GR,16.0,Month-to-month,0,1,0,41.63,688.39,1,4,Cash,1.0,1,43.024375,0
C008777,Male,59.0,IT,4.0,One year,1,0,0,27.59,146.32,1,2,Credit card,0.0,1,36.58,0
C008779,Female,47.0,FR,64.0,Month-to-month,1,0,0,28.19,1821.28,0,1,Bank transfer,0.0,1,28.4575,1
C008780,Female,26.0,ES,56.0,Month-to-month,1,1,0,39.36,2184.9,0,0,E-banking,0.0,2,39.01607142857143,1
C008781,Male,59.0,FR,23.0,One year,1,1,0,34.48,810.47,0,1,E-banking,0.0,2,35.237826086956524,0
C008782,Female,51.0,IT,33.0,Month-to-month,1,0,0,27.43,874.4,1,1,Credit card,0.0,1,26.496969696969696,1
C008783,Female,57.0,UK,31.0,Two year,1,1,1,46.49,1479.43,0,1,Credit card,0.0,3,47.72354838709678,1
C008784,Male,34.0,FR,7.0,Month-to-month,1,1,0,35.95,215.33,1,1,Credit card,1.0,2,30.761428571428574,0
C008785,Male,46.0,GR,5.0,Month-to-month,1,1,0,22.06,132.79,2,4,Credit card,0.0,2,26.558,0
C008786,Female,67.0,UK,37.0,Month-to-month,0,1,0,32.72,1239.8,0,2,Credit card,1.0,1,33.508108108108104,1
C008787,Male,66.0,ES,1.0,Two year,1,1,1,50.84,59.81,1,2,Bank transfer,0.0,3,59.81,0
C008788,Female,78.0,GR,70.0,One year,1,1,1,36.76,2547.02,1,1,E-banking,0.0,3,36.386,1
C008789,Male,63.0,ES,45.0,Two year,1,1,1,31.46,1434.59,0,2,Credit card,0.0,3,31.879777777777775,1
C008790,Female,63.0,ES,47.0,Month-to-month,1,1,0,47.77,2242.48,0,1,Credit card,0.0,2,47.71234042553191,1
C008791,Female,34.0,FR,68.0,Two year,0,1,0,35.95,1677.93,1,3,E-banking,0.0,1,24.67544117647059,1
C008792,Female,83.0,GR,30.0,Two year,0,1,0,19.56,575.77,1,2,Credit card,0.0,1,19.192333333333334,1
C008793,Female,22.0,ES,60.0,Month-to-month,1,1,0,33.55,1959.32,1,1,Credit card,1.0,2,32.65533333333333,1
C008794,Male,71.0,GR,24.0,Two year,1,1,1,72.14,1733.12,1,1,Credit card,0.0,3,72.21333333333332,1
C008795,Male,33.0,ES,31.0,Two year,1,0,0,14.32,426.04,0,0,Credit card,0.0,1,13.743225806451614,1
C008796,Female,24.0,DE,28.0,Two year,1,1,1,29.99,848.59,0,2,Cash,0.0,3,30.306785714285716,1
C008797,Female,25.0,UK,45.0,Two year,1,1,0,17.5,1229.72,0,2,Credit card,0.0,2,27.327111111111112,1
C008798,Male,55.0,DE,4.0,One year,1,1,1,22.39,73.77,1,2,Credit card,0.0,3,18.4425,0
C008799,Male,71.0,GR,61.0,Two year,0,1,0,21.06,1348.85,0,4,Bank transfer,0.0,1,22.11229508196721,1
C008800,Female,32.0,GR,39.0,Month-to-month,0,1,0,40.78,1580.98,0,4,Cash,1.0,1,40.537948717948716,1
C008801,Female,67.0,GR,24.0,One year,1,1,0,57.1,1372.89,0,0,E-banking,1.0,2,57.20375000000001,1
C008802,Female,73.0,UK,71.0,Month-to-month,0,1,1,36.62,2656.37,1,4,Credit card,1.0,2,37.41366197183098,1
C008803,Female,26.0,FR,46.0,One year,0,1,0,23.89,1068.77,0,2,Bank transfer,0.0,1,23.234130434782607,1
C008804,Female,25.0,GR,53.0,One year,1,1,0,37.58,2017.07,0,2,Credit card,0.0,2,38.05792452830188,1
C008805,Male,36.0,GR,48.0,One year,1,1,0,34.64,1640.44,1,1,Credit card,0.0,2,34.17583333333334,1
C008806,Female,68.0,DE,9.0,Two year,0,1,0,17.73,152.68,0,2,Credit card,1.0,1,16.964444444444446,0
C008807,Male,74.0,ES,22.0,Month-to-month,1,1,0,38.27,853.77,1,2,Bank transfer,0.0,2,38.80772727272727,0
C008808,Male,85.0,GR,2.0,Month-to-month,1,1,0,37.92,110.23,1,2,Cash,1.0,2,55.115,0
C008809,Male,48.0,GR,16.0,Month-to-month,1,1,0,34.72,524.92,0,0,E-banking,1.0,2,32.8075,0
C008810,Female,20.0,GR,5.0,Month-to-month,1,1,0,41.98,217.6,1,2,Credit card,1.0,2,43.519999999999996,0
C008811,Male,60.0,GR,12.0,One year,1,1,0,23.14,255.38,0,0,Bank transfer,0.0,2,21.281666666666666,0
C008812,Male,46.0,GR,52.0,One year,1,0,0,18.84,999.21,1,2,Bank transfer,0.0,1,19.215576923076924,1
C008813,Male,27.0,GR,26.0,Month-to-month,1,1,0,35.35,948.1,0,1,Bank transfer,1.0,2,36.465384615384615,1
C008814,Male,29.0,ES,15.0,Month-to-month,1,1,0,36.59,568.94,0,0,E-banking,1.0,2,37.92933333333334,0
C008815,Female,63.0,UK,67.0,Month-to-month,0,0,1,35.95,2080.14,0,0,Credit card,0.0,1,31.04686567164179,1
C008816,Female,47.0,GR,59.0,One year,1,1,1,46.37,2702.92,1,5,Cash,0.0,3,45.81220338983051,1
C008818,Male,64.0,DE,37.0,Month-to-month,1,1,1,39.51,2452.01,1,3,Bank transfer,0.0,3,66.27054054054055,1
C008819,Female,80.0,IT,25.0,One year,1,1,1,57.2,1445.41,1,1,Credit card,0.0,3,57.8164,1
C008820,Female,43.0,GR,41.0,Month-to-month,1,1,0,36.46,1537.39,0,3,Cash,0.0,2,37.497317073170734,1
C008821,Female,20.0,ES,28.0,One year,1,1,0,36.52,999.07,1,2,Cash,1.0,2,35.68107142857143,1
C008822,Male,40.0,ES,21.0,Month-to-month,1,0,0,29.81,641.75,0,0,E-banking,1.0,1,30.55952380952381,0
C008823,Female,67.0,GR,61.0,Two year,1,1,0,27.02,1624.26,0,0,E-banking,0.0,2,26.6272131147541,1
C008824,Male,53.0,IT,57.0,Month-to-month,1,1,1,58.19,3354.46,1,3,Credit card,1.0,3,58.850175438596494,1
C008825,Male,30.0,DE,11.0,One year,0,1,0,21.65,268.51,1,1,Bank transfer,0.0,1,24.41,0
C008826,Female,46.0,UK,19.0,Month-to-month,1,1,1,56.62,1073.3,0,0,Credit card,1.0,3,56.48947368421052,0
C008827,Male,55.0,GR,1.0,Month-to-month,0,0,0,28.17,51.12,1,3,Bank transfer,0.0,0,51.12,0
C008829,Male,37.0,UK,34.0,Month-to-month,0,1,0,38.5,1273.17,0,0,E-banking,0.0,1,37.446176470588235,1
C008830,Female,31.0,GR,17.0,Two year,1,1,0,31.04,542.6,0,0,Credit card,0.0,2,31.91764705882353,0
